anio,sem,enfermedad,casos,cie
2010,45,meningitis meningococica,1,a39.0
2010,45,meningitis tuberculosa,2,a17.0
2010,45,meningitis,10,g00-g03
2010,45,mordeduras por perro,1574,w54
2010,45,mordeduras por serpiente,70,x20
2010,45,neumonias y bronconeumonias,2683,j12
2010,45,paludismo por p. falciparum,0,b50
2010,45,paludismo por p. vivax,18,b51
2010,45,paralisis flacida aguda,70,u98
2010,45,parotiditis infecciosa,118,b26
2010,45,rubeola congenita,0,p35.0
2010,45,rubeola,2,b06
2010,45,shigelosis,145,a03
2010,45,sida,93,b20-b24
2010,45,sifilis congenita,0,a50
2010,45,tetanos neonatal,0,a33
2010,45,tetanos,4,a34
2010,45,tos ferina,0,a37
2010,45,tuberculosis respiratoria,236,a15-a16
2010,45,varicela,3090,b01
2010,46,brucelosis,24,a23
2010,46,colera,0,a00
2010,46,conjuntivitis,7825,b30
2010,46,dengue clasico,591,a90
2010,46,enfermedad febril exantematica,165,u97
2010,46,enfermedades infecciosas intestinales,80686,a01-a03
2010,46,escarlatina,94,a38
2010,46,fiebre del oeste del nilo,0,a92.3
2010,46,fiebre reumatica aguda,19,i00-i02
2010,46,fiebre tifoidea,835,a01.0
2010,46,hepatitis virica a,421,b15
2010,46,hepatitis virica b,18,b16
2010,46,hepatitis virica c,25,b17.1
2010,46,infeccion asintomatica por vih,10,z21
2010,46,infecciones intestinales por otros organismos,68436,a04
2010,46,infecciones respiratorias agudas,695530,j00-j06
2010,46,influenza a h1n1,0,j09
2010,46,intoxicacion alimentaria bacteriana,706,a05
2010,46,intoxicacion por animales venenosos,709,t63 excepto t63.2
2010,46,intoxicacion por plaguicidas,32,t60
2010,46,intoxicacion por veneno de escorpion,4291,t63.2
2010,46,leptospirosis,6,a27
2010,46,meningitis meningococica,0,a39.0
2010,46,meningitis tuberculosa,1,a17.0
2010,46,meningitis,16,g00-g03
2010,46,mordeduras por perro,1613,w54
2010,46,mordeduras por serpiente,64,x20
2010,46,neumonias y bronconeumonias,3168,j12
2010,46,paludismo por p. falciparum,0,b50
2010,46,paludismo por p. vivax,36,b51
2010,46,paralisis flacida aguda,100,u98
2010,46,parotiditis infecciosa,111,b26
2010,46,rubeola congenita,0,p35.0
2010,46,rubeola,1,b06
2010,46,shigelosis,168,a03
2010,46,sida,73,b20-b24
2010,46,sifilis congenita,7,a50
2010,46,tetanos neonatal,0,a33
2010,46,tetanos,1,a34
2010,46,tos ferina,0,a37
2010,46,tuberculosis respiratoria,226,a15-a16
2010,46,varicela,3742,b01
2010,47,brucelosis,40,a23
2010,47,colera,0,a00
2010,47,conjuntivitis,6737,b30
2010,47,dengue clasico,706,a90
2010,47,enfermedad febril exantematica,58,u97
2010,47,enfermedades infecciosas intestinales,75943,a01-a03
2010,47,escarlatina,88,a38
2010,47,fiebre del oeste del nilo,0,a92.3
2010,47,fiebre reumatica aguda,19,i00-i02
2010,47,fiebre tifoidea,675,a01.0
2010,47,hepatitis virica a,334,b15
2010,47,hepatitis virica b,16,b16
2010,47,hepatitis virica c,40,b17.1
2010,47,infeccion asintomatica por vih,50,z21
2010,47,infecciones intestinales por otros organismos,64668,a04
2010,47,infecciones respiratorias agudas,662922,j00-j06
2010,47,influenza a h1n1,0,j09
2010,47,intoxicacion alimentaria bacteriana,606,a05
2010,47,intoxicacion por animales venenosos,668,t63 excepto t63.2
2010,47,intoxicacion por plaguicidas,57,t60
2010,47,intoxicacion por veneno de escorpion,3955,t63.2
2010,47,leptospirosis,3,a27
2010,47,meningitis meningococica,1,a39.0
2010,47,meningitis tuberculosa,3,a17.0
2010,47,meningitis,12,g00-g03
2010,47,mordeduras por perro,1592,w54
2010,47,mordeduras por serpiente,81,x20
2010,47,neumonias y bronconeumonias,3229,j12
2010,47,paludismo por p. falciparum,0,b50
2010,47,paludismo por p. vivax,15,b51
2010,47,paralisis flacida aguda,75,u98
2010,47,parotiditis infecciosa,97,b26
2010,47,rubeola congenita,0,p35.0
2010,47,rubeola,3,b06
2010,47,shigelosis,168,a03
2010,47,sida,38,b20-b24
2010,47,sifilis congenita,4,a50
2010,47,tetanos neonatal,0,a33
2010,47,tetanos,0,a34
2010,47,tos ferina,0,a37
2010,47,tuberculosis respiratoria,240,a15-a16
2010,47,varicela,3576,b01
2010,48,brucelosis,40,a23
2010,48,colera,0,a00
2010,48,conjuntivitis,7264,b30
2010,48,dengue clasico,467,a90
2010,48,enfermedad febril exantematica,69,u97
2010,48,escarlatina,84,a38
2010,48,fiebre del oeste del nilo,0,a92.3
2010,48,fiebre reumatica aguda,16,i00-i02
2010,48,fiebre tifoidea,732,a01.0
2010,48,hepatitis virica b,5,b16
2010,48,hepatitis virica c,22,b17.1
2010,48,infeccion asintomatica por vih,8,z21
2010,48,infeccion gonococica genitourinaria,29,a54.0-a54.2
2010,48,infecciones intestinales por otros organismos,68896,a04
2010,48,infecciones respiratorias agudas,754297,j00-j06
2010,48,influenza a h1n1,0,j09
2010,48,intoxicacion alimentaria bacteriana,844,a05
2010,48,intoxicacion por plaguicidas,33,t60
2010,48,intoxicacion por veneno de escorpion,4062,t63.2
2010,48,leptospirosis,3,a27
2010,48,meningitis meningococica,2,a39.0
2010,48,meningitis tuberculosa,2,a17.0
2010,48,meningitis,10,g00-g03
2010,48,mordeduras por perro,1618,w54
2010,48,mordeduras por serpiente,60,x20
2010,48,neumonias y bronconeumonias,3550,j12
2010,48,paludismo por p. falciparum,0,b50
2010,48,paludismo por p. vivax,16,b51
2010,48,paratifoidea,2060,a01.1-a02
2010,48,parotiditis infecciosa,124,b26
2010,48,rubeola congenita,0,p35.0
2010,48,rubeola,3,b06
2010,48,shigelosis,157,a03
2010,48,sifilis adquirida,37,a51-a53
2010,48,sifilis congenita,2,a50
2010,48,tetanos neonatal,0,a33
2010,48,tetanos,0,a34
2010,48,tos ferina,3,a37
2010,48,tuberculosis respiratoria,219,a15-a16
2010,48,varicela,4545,b01
2010,49,brucelosis,45,a23
2010,49,colera,0,a00
2010,49,conjuntivitis,6764,b30
2010,49,dengue clasico,513,a90
2010,49,enfermedades infecciosas intestinales,77083,a01-a03
2010,49,escarlatina,82,a38
2010,49,fiebre del oeste del nilo,0,a92.3
2010,49,fiebre hemorragica por dengue,146,a91
2010,49,fiebre reumatica aguda,10,i00-i02
2010,49,fiebre tifoidea,719,a01.0
2010,49,hepatitis virica a,397,b15
2010,49,hepatitis virica b,18,b16
2010,49,hepatitis virica c,38,b17.1
2010,49,infeccion asintomatica por vih,2,z21
2010,49,infecciones intestinales por otros organismos,65226,a04
2010,49,infecciones respiratorias agudas,770735,j00-j06
2010,49,influenza a h1n1,0,j09
2010,49,intoxicacion alimentaria bacteriana,602,a05
2010,49,intoxicacion por animales venenosos,571,t63 excepto t63.2
2010,49,intoxicacion por plaguicidas,42,t60
2010,49,intoxicacion por veneno de escorpion,3527,t63.2
2010,49,leptospirosis,7,a27
2010,49,meningitis meningococica,0,a39.0
2010,49,meningitis tuberculosa,3,a17.0
2010,49,meningitis,18,g00-g03
2010,49,mordeduras por perro,1565,w54
2010,49,mordeduras por serpiente,45,x20
2010,49,neumonias y bronconeumonias,3762,j12
2010,49,paludismo por p. falciparum,0,b50
2010,49,paludismo por p. vivax,26,b51
2010,49,paralisis flacida aguda,66,u98
2010,49,parotiditis infecciosa,93,b26
2010,49,rubeola congenita,0,p35.0
2010,49,rubeola,0,b06
2010,49,shigelosis,137,a03
2010,49,sida,124,b20-b24
2010,49,sifilis congenita,2,a50
2010,49,tetanos neonatal,0,a33
2010,49,tetanos,2,a34
2010,49,tos ferina,0,a37
2010,49,tuberculosis respiratoria,248,a15-a16
2010,49,varicela,4185,b01
2010,50,brucelosis,38,a23
2010,50,colera,0,a00
2010,50,conjuntivitis,6516,b30
2010,50,dengue clasico,345,a90
2010,50,enfermedad febril exantematica,54,u97
2010,50,enfermedades infecciosas intestinales,71348,a01-a03
2010,50,escarlatina,97,a38
2010,50,fiebre del oeste del nilo,0,a92.3
2010,50,fiebre reumatica aguda,22,i00-i02
2010,50,fiebre tifoidea,669,a01.0
2010,50,hepatitis virica a,336,b15
2010,50,hepatitis virica b,25,b16
2010,50,hepatitis virica c,34,b17.1
2010,50,infeccion asintomatica por vih,3,z21
2010,50,infecciones intestinales por otros organismos,60465,a04
2010,50,infecciones respiratorias agudas,853985,j00-j06
2010,50,influenza a h1n1,1,j09
2010,50,intoxicacion alimentaria bacteriana,596,a05
2010,50,intoxicacion por animales venenosos,457,t63 excepto t63.2
2010,50,intoxicacion por plaguicidas,50,t60
2010,50,intoxicacion por veneno de escorpion,3072,t63.2
2010,50,leptospirosis,4,a27
2010,50,meningitis meningococica,2,a39.0
2010,50,meningitis tuberculosa,2,a17.0
2010,50,meningitis,13,g00-g03
2010,50,mordeduras por perro,1464,w54
2010,50,mordeduras por serpiente,46,x20
2010,50,neumonias y bronconeumonias,4355,j12
2010,50,paludismo por p. falciparum,0,b50
2010,50,paludismo por p. vivax,6,b51
2010,50,paralisis flacida aguda,93,u98
2010,50,parotiditis infecciosa,123,b26
2010,50,rubeola congenita,0,p35.0
2010,50,rubeola,0,b06
2010,50,shigelosis,172,a03
2010,50,sida,407,b20-b24
2010,50,sifilis congenita,5,a50
2010,50,tetanos neonatal,0,a33
2010,50,tetanos,0,a34
2010,50,tos ferina,0,a37
2010,50,tuberculosis respiratoria,213,a15-a16
2010,50,varicela,4633,b01
2010,51,brucelosis,35,a23
2010,51,colera,0,a00
2010,51,conjuntivitis,5174,b30
2010,51,dengue clasico,0,a90
2010,51,enfermedad febril exantematica,0,u97
2010,51,enfermedades infecciosas intestinales,61371,a01-a03
2010,51,escarlatina,68,a38
2010,51,fiebre del oeste del nilo,0,a92.3
2010,51,fiebre reumatica aguda,16,i00-i02
2010,51,fiebre tifoidea,527,a01.0
2010,51,hepatitis virica a,254,b15
2010,51,hepatitis virica b,11,b16
2010,51,hepatitis virica c,32,b17.1
2010,51,infeccion asintomatica por vih,0,z21
2010,51,infecciones intestinales por otros organismos,52493,a04
2010,51,infecciones respiratorias agudas,813923,j00-j06
2010,51,influenza a h1n1,0,j09
2010,51,intoxicacion alimentaria bacteriana,946,a05
2010,51,intoxicacion por animales venenosos,352,t63 excepto t63.2
2010,51,intoxicacion por plaguicidas,22,t60
2010,51,intoxicacion por veneno de escorpion,2069,t63.2
2010,51,leptospirosis,5,a27
2010,51,meningitis meningococica,1,a39.0
2010,51,meningitis tuberculosa,1,a17.0
2010,51,meningitis,7,g00-g03
2010,51,mordeduras por perro,1420,w54
2010,51,mordeduras por serpiente,23,x20
2010,51,neumonias y bronconeumonias,3982,j12
2010,51,paludismo por p. falciparum,0,b50
2010,51,paludismo por p. vivax,0,b51
2010,51,paralisis flacida aguda,61,u98
2010,51,parotiditis infecciosa,98,b26
2010,51,rubeola congenita,0,p35.0
2010,51,rubeola,0,b06
2010,51,shigelosis,74,a03
2010,51,sida,0,b20-b24
2010,51,sifilis congenita,3,a50
2010,51,tetanos neonatal,0,a33
2010,51,tetanos,0,a34
2010,51,tos ferina,0,a37
2010,51,tuberculosis respiratoria,168,a15-a16
2010,51,varicela,3898,b01
2010,52,brucelosis,20,a23
2010,52,colera,0,a00
2010,52,conjuntivitis,4023,b30
2010,52,dengue clasico,128,a90
2010,52,enfermedad febril exantematica,0,u97
2010,52,escarlatina,56,a38
2010,52,fiebre del oeste del nilo,0,a92.3
2010,52,fiebre reumatica aguda,13,i00-i02
2010,52,fiebre tifoidea,335,a01.0
2010,52,hepatitis virica a,180,b15
2010,52,hepatitis virica b,21,b16
2010,52,hepatitis virica c,34,b17.1
2010,52,infeccion gonococica genitourinaria,10,a54.0-a54.2
2010,52,influenza a h1n1,3,j09
2010,52,intoxicacion alimentaria bacteriana,649,a05
2010,52,intoxicacion por animales venenosos,310,t63 excepto t63.2
2010,52,intoxicacion por plaguicidas,28,t60
2010,52,intoxicacion por veneno de escorpion,2152,t63.2
2010,52,leptospirosis,5,a27
2010,52,meningitis meningococica,0,a39.0
2010,52,meningitis tuberculosa,4,a17.0
2010,52,meningitis,7,g00-g03
2010,52,mordeduras por otros mamiferos,114,w55
2010,52,mordeduras por perro,1203,w54
2010,52,mordeduras por serpiente,28,x20
2010,52,neumonias y bronconeumonias,4572,j12
2010,52,paludismo por p. falciparum,0,b50
2010,52,paludismo por p. vivax,16,b51
2010,52,paralisis flacida aguda,68,u98
2010,52,parotiditis infecciosa,70,b26
2010,52,rubeola congenita,0,p35.0
2010,52,rubeola,1,b06
2010,52,shigelosis,85,a03
2010,52,sida,55,b20-b24
2010,52,sifilis adquirida,17,a51-a53
2010,52,sifilis congenita,0,a50
2010,52,tetanos neonatal,0,a33
2010,52,tetanos,0,a34
2010,52,tos ferina,58,a37
2010,52,tuberculosis respiratoria,112,a15-a16
2010,52,varicela,3501,b01
2011,01,tetanos,0,a34
2011,04,colera,0,a00
2011,04,dengue clasico,81,a90
2011,04,enfermedades infecciosas intestinales,79415,a01-a03
2011,04,fiebre tifoidea,777,a01.0
2011,04,infeccion gonococica genitourinaria,26,a54.0-a54.2
2011,04,infecciones intestinales por otros organismos,66396,a04
2011,04,influenza a h1n1,1,j09
2011,04,intoxicacion alimentaria bacteriana,533,a05
2011,04,meningitis tuberculosa,3,a17.0
2011,04,neumonias y bronconeumonias,4590,j12
2011,04,paratifoidea,2138,a01.1-a02
2011,04,shigelosis,146,a03
2011,04,sifilis adquirida,39,a51-a53
2011,04,sifilis congenita,7,a50
2011,04,tetanos,0,a34
2011,04,tuberculosis respiratoria,244,a15-a16
2011,05,brucelosis,62,a23
2011,05,colera,0,a00
2011,05,conjuntivitis,7990,b30
2011,05,dengue clasico,47,a90
2011,05,enfermedad febril exantematica,10,u97
2011,05,escarlatina,92,a38
2011,05,fiebre del oeste del nilo,0,a92.3
2011,05,fiebre tifoidea,738,a01.0
2011,05,hepatitis virica c,38,b17.1
2011,05,infeccion gonococica genitourinaria,30,a54.0-a54.2
2011,05,infecciones intestinales por otros organismos,65984,a04
2011,05,infecciones respiratorias agudas,676604,j00-j06
2011,05,intoxicacion alimentaria bacteriana,542,a05
2011,05,leptospirosis,2,a27
2011,05,meningitis meningococica,0,a39.0
2011,05,meningitis tuberculosa,3,a17.0
2011,05,meningitis,18,g00-g03
2011,05,neumonias y bronconeumonias,4323,j12
2011,05,paludismo por p. falciparum,0,b50
2011,05,paludismo por p. vivax,9,b51
2011,05,paratifoidea,2131,a01.1-a02
2011,05,shigelosis,134,a03
2011,05,sida,24,b20-b24
2011,05,sifilis adquirida,47,a51-a53
2011,05,sifilis congenita,5,a50
2011,05,tetanos,3,a34
2011,05,tuberculosis respiratoria,231,a15-a16
2011,05,varicela,7099,b01
2011,09,conjuntivitis,10002,b30
2011,09,dengue clasico,70,a90
2011,09,enfermedad febril exantematica,81,u97
2011,09,enfermedades infecciosas intestinales,97949,a01-a03
2011,09,fiebre del oeste del nilo,0,a92.3
2011,09,fiebre reumatica aguda,17,i00-i02
2011,09,hepatitis virica a,285,b15
2011,09,hepatitis virica c,41,b17.1
2011,09,infeccion asintomatica por vih,97,z21
2011,09,infeccion gonococica genitourinaria,19,a54.0-a54.2
2011,09,infecciones intestinales por otros organismos,83819,a04
2011,09,infecciones respiratorias agudas,634374,j00-j06
2011,09,influenza a h1n1,2,j09
2011,09,intoxicacion alimentaria bacteriana,816,a05
2011,09,intoxicacion por animales venenosos,532,t63 excepto t63.2
2011,09,intoxicacion por plaguicidas,47,t60
2011,09,intoxicacion por veneno de escorpion,3934,t63.2
2011,09,meningitis meningococica,4,a39.0
2011,09,meningitis tuberculosa,5,a17.0
2011,09,mordeduras por otros mamiferos,184,w55
2011,09,mordeduras por perro,2202,w54
2011,09,mordeduras por serpiente,40,x20
2011,09,neumonias y bronconeumonias,4599,j12
2011,09,paludismo por p. falciparum,0,b50
2011,09,paludismo por p. vivax,8,b51
2011,09,paralisis flacida aguda,1,u98
2011,09,paratifoidea,2463,a01.1-a02
2011,09,shigelosis,177,a03
2011,09,sida,36,b20-b24
2011,09,sifilis adquirida,60,a51-a53
2011,09,sifilis congenita,2,a50
2011,09,tetanos,0,a34
2011,09,tuberculosis respiratoria,282,a15-a16
2011,09,varicela,9025,b01
2011,11,colera,0,a00
2011,11,conjuntivitis,10292,b30
2011,11,dengue clasico,56,a90
2011,11,enfermedad febril exantematica,98,u97
2011,11,escarlatina,141,a38
2011,11,fiebre del oeste del nilo,0,a92.3
2011,11,fiebre tifoidea,886,a01.0
2011,11,hepatitis virica a,267,b15
2011,11,hepatitis virica c,31,b17.1
2011,11,infeccion asintomatica por vih,114,z21
2011,11,infeccion gonococica genitourinaria,35,a54.0-a54.2
2011,11,infecciones intestinales por otros organismos,96218,a04
2011,11,influenza a h1n1,1,j09
2011,11,intoxicacion alimentaria bacteriana,883,a05
2011,11,intoxicacion por animales venenosos,570,t63 excepto t63.2
2011,11,intoxicacion por veneno de escorpion,4145,t63.2
2011,11,meningitis tuberculosa,2,a17.0
2011,11,neumonias y bronconeumonias,3499,j12
2011,11,paludismo por p. falciparum,0,b50
2011,11,paludismo por p. vivax,8,b51
2011,11,paralisis flacida aguda,4,u98
2011,11,shigelosis,194,a03
2011,11,sida,55,b20-b24
2011,11,sifilis adquirida,42,a51-a53
2011,11,tetanos,1,a34
2011,11,tuberculosis respiratoria,237,a15-a16
2011,11,varicela,10272,b01
2011,12,infecciones intestinales por otros organismos,102995,a04
2011,12,meningitis tuberculosa,4,a17.0
2011,12,shigelosis,181,a03
2011,12,tetanos,4,a34
2011,13,brucelosis,49,a23
2011,13,colera,0,a00
2011,13,conjuntivitis,9931,b30
2011,13,dengue clasico,57,a90
2011,13,enfermedad febril exantematica,85,u97
2011,13,enfermedades infecciosas intestinales,121903,a01-a03
2011,13,escarlatina,143,a38
2011,13,fiebre del oeste del nilo,0,a92.3
2011,13,fiebre reumatica aguda,12,i00-i02
2011,13,fiebre tifoidea,943,a01.0
2011,13,hepatitis virica a,233,b15
2011,13,hepatitis virica c,17,b17.1
2011,13,infeccion gonococica genitourinaria,25,a54.0-a54.2
2011,13,infecciones intestinales por otros organismos,107668,a04
2011,13,intoxicacion alimentaria bacteriana,852,a05
2011,13,intoxicacion por animales venenosos,717,t63 excepto t63.2
2011,13,intoxicacion por plaguicidas,69,t60
2011,13,intoxicacion por veneno de escorpion,5226,t63.2
2011,13,leptospirosis,3,a27
2011,13,meningitis tuberculosa,3,a17.0
2011,13,paludismo por p. falciparum,0,b50
2011,13,paludismo por p. vivax,3,b51
2011,13,paralisis flacida aguda,49,u98
2011,13,paratifoidea,2214,a01.1-a02
2011,13,shigelosis,233,a03
2011,13,sida,174,b20-b24
2011,13,sifilis adquirida,48,a51-a53
2011,13,sifilis congenita,2,a50
2011,13,tetanos,4,a34
2011,13,tuberculosis respiratoria,202,a15-a16
2011,13,varicela,11046,b01
2011,14,brucelosis,69,a23
2011,14,colera,0,a00
2011,14,conjuntivitis,10912,b30
2011,14,dengue clasico,64,a90
2011,14,enfermedad febril exantematica,123,u97
2011,14,escarlatina,123,a38
2011,14,fiebre del oeste del nilo,0,a92.3
2011,14,fiebre reumatica aguda,14,i00-i02
2011,14,fiebre tifoidea,1064,a01.0
2011,14,hepatitis virica a,238,b15
2011,14,hepatitis virica c,26,b17.1
2011,14,infeccion gonococica genitourinaria,23,a54.0-a54.2
2011,14,infecciones intestinales por otros organismos,119665,a04
2011,14,infecciones respiratorias agudas,529041,j00-j06
2011,14,intoxicacion alimentaria bacteriana,877,a05
2011,14,leptospirosis,5,a27
2011,14,meningitis meningococica,3,a39.0
2011,14,meningitis tuberculosa,4,a17.0
2011,14,meningitis,27,g00-g03
2011,14,neumonias y bronconeumonias,3060,j12
2011,14,paludismo por p. falciparum,0,b50
2011,14,paludismo por p. vivax,18,b51
2011,14,paralisis flacida aguda,2,u98
2011,14,paratifoidea,2684,a01.1-a02
2011,14,shigelosis,170,a03
2011,14,sida,77,b20-b24
2011,14,sifilis adquirida,44,a51-a53
2011,14,sifilis congenita,0,a50
2011,14,tetanos,0,a34
2011,14,tuberculosis respiratoria,328,a15-a16
2011,14,varicela,12100,b01
2011,15,colera,0,a00
2011,15,dengue clasico,107,a90
2011,15,enfermedades infecciosas intestinales,145468,a01-a03
2011,15,fiebre tifoidea,955,a01.0
2011,15,infeccion gonococica genitourinaria,36,a54.0-a54.2
2011,15,infecciones intestinales por otros organismos,129178,a04
2011,15,influenza a h1n1,20,j09
2011,15,intoxicacion alimentaria bacteriana,969,a05
2011,15,meningitis tuberculosa,1,a17.0
2011,15,neumonias y bronconeumonias,2640,j12
2011,15,paludismo por p. falciparum,0,b50
2011,15,paludismo por p. vivax,6,b51
2011,15,paratifoidea,2824,a01.1-a02
2011,15,shigelosis,242,a03
2011,15,sifilis adquirida,51,a51-a53
2011,15,sifilis congenita,5,a50
2011,15,tetanos,0,a34
2011,15,tuberculosis respiratoria,245,a15-a16
2011,16,brucelosis,50,a23
2011,16,colera,0,a00
2011,16,conjuntivitis,10417,b30
2011,16,dengue clasico,38,a90
2011,16,enfermedad febril exantematica,78,u97
2011,16,enfermedades infecciosas intestinales,140503,a01-a03
2011,16,escarlatina,161,a38
2011,16,fiebre del oeste del nilo,0,a92.3
2011,16,fiebre reumatica aguda,16,i00-i02
2011,16,fiebre tifoidea,945,a01.0
2011,16,hepatitis virica a,258,b15
2011,16,hepatitis virica c,22,b17.1
2011,16,infeccion gonococica genitourinaria,26,a54.0-a54.2
2011,16,influenza a h1n1,0,j09
2011,16,intoxicacion alimentaria bacteriana,940,a05
2011,16,intoxicacion por animales venenosos,741,t63 excepto t63.2
2011,16,intoxicacion por plaguicidas,45,t60
